         8590547 function calls (8514263 primitive calls) in 378.244 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      112    0.001    0.000    0.064    0.001 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\text.py:864(get_window_extent)
     1152    0.001    0.000    0.002    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1750(__init__)
      200    0.001    0.000    0.002    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1726(normalize_kwargs)
       32    0.001    0.000    0.011    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\ticker.py:2202(_raw_ticks)
        1    0.001    0.001    0.001    0.001 {method 'getcolors' of 'ImagingCore' objects}
      101    0.001    0.000    0.009    0.000 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\hl.py:44(_addDataToFile)
    11329    0.001    0.000    0.001    0.000 C:\Users\yukar\anaconda3\lib\inspect.py:2558(kind)
     3917    0.001    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\abc.py:117(__instancecheck__)
      160    0.001    0.000    0.004    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\font_manager.py:638(__init__)
      314    0.001    0.000    0.001    0.000 {method 'detach' of 'torch._C._TensorBase' objects}
      211    0.001    0.000    0.038    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\font_manager.py:1248(findfont)
      145    0.001    0.000    0.002    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\artist.py:99(__init__)
      108    0.001    0.000    0.001    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\lib\stride_tricks.py:339(_broadcast_to)
     1302    0.001    0.000    0.002    0.000 {built-in method builtins.any}
     6358    0.001    0.000    0.001    0.000 {method 'get' of 'dict' objects}
     1728    0.001    0.000    0.002    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\font_manager.py:1122(_expand_aliases)
      387    0.001    0.000    0.001    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\_api\__init__.py:64(check_isinstance)
       16    0.001    0.000    0.051    0.003 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\axis.py:1023(_update_ticks)
     1250    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
      369    0.001    0.000    0.001    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:207(set_children)
     1757    0.001    0.000    0.001    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:107(__init__)
      832    0.001    0.000    0.001    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:259(process)
       31    0.001    0.000    0.014    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_pdf.py:2256(draw_text)
      436    0.001    0.000    0.012    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_pdf.py:813(output)
     5726    0.001    0.000    0.001    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\artist.py:822(get_animated)
        1    0.001    0.001    0.001    0.001 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:85(__init__)
