Performance in MLUPS: 38.56460200085427
         13472138 function calls (13394326 primitive calls) in 85.614 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      285    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\numpy\core\_methods.py:38(_amax)
       62    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\numpy\lib\stride_tricks.py:544(<listcomp>)
       80    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\numpy\core\fromnumeric.py:2367(all)
      611    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\text.py:861(get_text)
      117    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:351(__init__)
       89    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:1859(reserveObject)
      461    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
      120    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\colors.py:124(_check_color_like)
       16    0.000    0.000    0.003    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\artist.py:759(set_clip_path)
      120    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\lines.py:705(_get_transformed_path)
       53    0.000    0.000    0.000    0.000 {method 'get_path' of 'matplotlib.ft2font.FT2Font' objects}
       35    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:856(fontName)
      101    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\pyevtk\hl.py:50(<genexpr>)
      141    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\fontTools\misc\py23.py:97(__new__)
      202    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\pyevtk\hl.py:49(<genexpr>)
      202    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\transforms.py:1787(__array__)
      296    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\sre_parse.py:172(append)
       16    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\spines.py:229(_adjust_location)
       32    0.000    0.000    0.004    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\ticker.py:705(set_locs)
      142    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\numpy\lib\shape_base.py:608(_column_stack_dispatcher)
        4    0.000    0.000    0.041    0.010 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\image.py:161(_resample)
       79    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\transforms.py:356(intervalx)
       67    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\lines.py:1333(set_dash_capstyle)
       88    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(nonzero)
   110/60    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axes\_base.py:915(get_yaxis_transform)
       60    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
      110    0.000    0.000    0.002    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:2429(new_gc)
      141    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\fontTools\misc\py23.py:103(__eq__)
      282    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\fontTools\misc\py23.py:91(transcode)
       97    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backend_bases.py:869(set_alpha)
        2    0.000    0.000    0.369    0.185 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backend_bases.py:2187(print_figure)
      133    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
      298    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
      224    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\transforms.py:2130(transform)
       63    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:2540(pop)
       24    0.000    0.000    0.004    0.000 E:\Bao\Conda\envs\lettuce\lib\sre_parse.py:937(parse)
      182    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\font_manager.py:915(set_math_fontfamily)
      100    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\text.py:957(set_horizontalalignment)
      134    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\typing.py:708(__setattr__)
       65    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\sre_compile.py:249(_compile_charset)
       32    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\text.py:260(update_from)
      376    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\sre_parse.py:249(match)
       63    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\pathlib.py:155(splitroot)
       16    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\ticker.py:2007(set_params)
      118    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\cbook\__init__.py:1810(_str_lower_equal)
      486    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\numpy\core\multiarray.py:736(dot)
       72    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\artist.py:1171(<dictcomp>)
      101    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\pyevtk\xml.py:95(addText)
       67    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\lines.py:1067(set_linewidth)
      599    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        1    0.000    0.000    0.001    0.001 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\figure.py:2147(__init__)
       79    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\transforms.py:365(intervaly)
        6    0.000    0.000    0.000    0.000 {method 'copy_' of 'torch._C.CudaFloatStorageBase' objects}
      178    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axis.py:752(get_transform)
       35    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\_backend_pdf_ps.py:62(track)
      599    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
       80    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(all)
       67    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\lines.py:1032(set_drawstyle)
      144    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backend_bases.py:891(set_capstyle)
        2    0.000    0.000    0.265    0.132 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:2765(print_pdf)
        1    0.000    0.000    0.000    0.000 {built-in method eye}
       78    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\numpy\core\fromnumeric.py:3127(ndim)
      8/4    0.000    0.000    0.274    0.068 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\image.py:114(_draw_list_compositing_images)
       88    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
       46    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\transforms.py:2678(__init__)
      123    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\enum.py:44(_is_private)
      221    0.000    0.000    0.000    0.000 {method 'get_char_index' of 'matplotlib.ft2font.FT2Font' objects}
      181    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\numpy\core\_methods.py:42(_amin)
      481    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\figure.py:2378(_get_dpi)
        4    0.000    0.000    0.274    0.068 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axes\_base.py:3013(draw)
      302    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\sre_parse.py:160(__len__)
      120    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:160(__exit__)
       12    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\cbook\__init__.py:119(_weak_or_strong_ref)
        5    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\enum.py:221(<setcomp>)
    92/50    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axes\_base.py:839(get_xaxis_transform)
        1    0.000    0.000    0.101    0.101 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:1(<module>)
      147    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backend_bases.py:997(get_hatch_path)
        2    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:1877(writeXref)
       67    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\lines.py:1020(set_color)
        1    0.000    0.000    0.003    0.003 E:\Bao\Conda\envs\lettuce\lib\site-packages\PIL\TiffImagePlugin.py:41(<module>)
        1    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\colors.py:369(<setcomp>)
       16    0.000    0.000    0.015    0.001 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\scale.py:104(set_default_locators_and_formatters)
      100    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:2525(fillcolor_cmd)
       12    0.000    0.000    0.003    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\transforms.py:662(union)
       44    0.000    0.000    0.002    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\lines.py:1133(set_marker)
        1    0.000    0.000    0.068    0.068 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_qt.py:580(_get_toolbar)
      108    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backend_bases.py:658(new_gc)
       62    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\units.py:56(_is_natively_supported)
        8    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axes\_base.py:1847(apply_aspect)
        8    0.000    0.000    0.000    0.000 {method 'new_empty' of 'torch._C._TensorBase' objects}
       42    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\numpy\core\getlimits.py:382(__new__)
       67    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:2517(rgb_cmd)
      151    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
       29    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\transforms.py:2462(__init__)
      345    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        8    0.000    0.000    0.013    0.002 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axis.py:1860(_get_tick_boxes_siblings)
        1    0.000    0.000    0.000    0.000 {built-in method zeros}
       78    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(ndim)
       10    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axes\_base.py:4500(get_children)
       34    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\logging\__init__.py:1404(__init__)
       72    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(round_)
       16    0.000    0.000    0.049    0.003 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axis.py:1368(get_major_ticks)
       16    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\warnings.py:181(_add_filter)
        2    0.000    0.000    0.000    0.000 {method 'copy_' of 'torch._C.CudaBoolStorageBase' objects}
        1    0.000    0.000    0.584    0.584 E:\BaoFile\lettuce-master\flow2D.py:146(processEnergy)
      168    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.011    0.011 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axes\_base.py:1182(cla)
       89    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:1870(recordXref)
      196    0.000    0.000    0.000    0.000 {built-in method math.cos}
        1    0.000    0.000    0.030    0.030 E:\Bao\Conda\envs\lettuce\lib\site-packages\fontTools\varLib\__init__.py:1(<module>)
      371    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\cbook\__init__.py:826(<listcomp>)
        4    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backend_bases.py:1689(__init__)
       21    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\transforms.py:1100(__init__)
       26    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\cbook\__init__.py:512(_get_data_path)
       34    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\logging\__init__.py:2034(getLogger)
       10    0.000    0.000    0.000    0.000 {built-in method zlib.crc32}
       67    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\lines.py:711(set_transform)
      133    0.000    0.000    0.000    0.000 {method 'get_kerning' of 'matplotlib.ft2font.FT2Font' objects}
       12    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\numpy\ma\core.py:2817(__new__)
     16/8    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\units.py:181(get_converter)
      154    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\sre_parse.py:111(__init__)
        1    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\fontTools\misc\plistlib\__init__.py:1(<module>)
       33    0.000    0.000    0.002    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:357(write)
      442    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\path.py:214(codes)
      188    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\sre_parse.py:286(tell)
        6    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\patches.py:59(__init__)
       22    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\typing.py:734(__init__)
       32    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\numpy\core\fromnumeric.py:2539(ptp)
      290    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\artist.py:604(get_gid)
        1    0.000    0.000    0.001    0.001 E:\Bao\Conda\envs\lettuce\lib\site-packages\fontTools\misc\bezierTools.py:2(<module>)
       16    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\ticker.py:2001(_staircase)
        2    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axes\_base.py:2867(handle_single_axis)
       67    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\lines.py:1289(set_dash_joinstyle)
       32    0.000    0.000    0.003    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\ticker.py:221(format_ticks)
      101    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\pyevtk\vtk.py:403(closeData)
        4    0.000    0.000    0.277    0.069 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\figure.py:2779(draw)
       22    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axis.py:202(_apply_tickdir)
      257    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\path.py:233(simplify_threshold)
        8    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\path.py:596(get_extents)
        4    0.000    0.000    0.008    0.002 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axis.py:2073(_update_label_position)
        1    0.000    0.000    0.028    0.028 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axes\_base.py:553(__init__)
       65    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:2501(alpha_cmd)
        2    0.000    0.000    0.069    0.034 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\image.py:622(draw)
       12    0.000    0.000    0.014    0.001 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axis.py:790(clear)
       27    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\pathlib.py:1079(__new__)
      130    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\transforms.py:1363(_iter_break_from_left_to_right)
        1    0.000    0.000    0.000    0.000 {shapely.speedups._speedups.geos_linearring_from_py}
       16    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\warnings.py:458(__enter__)
      274    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\text.py:1279(get_usetex)
       86    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\artist.py:618(get_snap)
       16    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axis.py:1633(set_major_locator)
       72    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(around)
       16    0.000    0.000    0.002    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axis.py:1338(_copy_tick_props)
        3    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\fontTools\cffLib\__init__.py:1181(buildOpcodeDict)
       64    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\ticker.py:1908(closeto)
       11    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\numpy\__init__.py:276(__getattr__)
       72    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:2449(stroke)
       14    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\sre_compile.py:413(<listcomp>)
      110    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axis.py:340(_set_artist_props)
      120    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\transforms.py:2796(get_affine)
      101    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\pyevtk\vtk.py:658(closeElement)
       32    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:319(<listcomp>)
        3    0.000    0.000    0.000    0.000 {method 'connect' of 'PyQt5.QtCore.pyqtBoundSignal' objects}
      142    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\numpy\core\shape_base.py:207(_arrays_for_stack_dispatcher)
      144    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backend_bases.py:966(set_linewidth)
   186/85    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\abc.py:121(__subclasscheck__)
        8    0.000    0.000    0.000    0.000 {method 'set_' of 'torch._C._TensorBase' objects}
        2    0.000    0.000    0.001    0.001 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:630(__init__)
        1    0.000    0.000    0.013    0.013 E:\Bao\Conda\envs\lettuce\lib\site-packages\fontTools\varLib\merger.py:1(<module>)
       10    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\cycler.py:364(by_key)
       10    0.000    0.000    0.006    0.001 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axis.py:850(set_tick_params)
       65    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:1428(alphaState)
       67    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:2505(hatch_cmd)
       35    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:2407(<listcomp>)
      101    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\pyevtk\vtk.py:467(closeGrid)
       49    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\typing.py:269(inner)
       22    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axis.py:222(get_tick_padding)
      478    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\transforms.py:1822(get_affine)
       29    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\transforms.py:2497(get_matrix)
       29    0.000    0.000    0.006    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:2066(draw_markers)
       72    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:2460(fill)
       26    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\transforms.py:2586(__init__)
       62    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\transforms.py:2780(get_transformed_path_and_affine)
      253    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
      115    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1006(__init__)
       67    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\lines.py:1347(set_solid_capstyle)
       72    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\numpy\core\fromnumeric.py:3220(around)
      123    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\enum.py:22(_is_dunder)
       36    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axis.py:1938(<genexpr>)
      196    0.000    0.000    0.000    0.000 {built-in method math.sin}
      104    0.000    0.000    0.000    0.000 {built-in method math.log10}
       26    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\patches.py:739(_convert_units)
       24    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       70    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\text.py:620(_get_wrapped_text)
      205    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      185    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\artist.py:271(axes)
        3    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axes\_base.py:3604(set_xlim)
      101    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\pyevtk\vtk.py:650(openElement)
      209    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
      105    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\enum.py:12(_is_descriptor)
      101    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\pyevtk\vtk.py:353(closePiece)
      134    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\typing.py:660(_is_dunder)
       58    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\transforms.py:2769(get_transformed_points_and_affine)
        4    0.000    0.000    0.008    0.002 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axis.py:2342(_update_label_position)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1585(<setcomp>)
       27    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\pathlib.py:742(__str__)
       68    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\numpy\core\_methods.py:101(_clip_dep_is_byte_swapped)
      120    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:152(__init__)
       48    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\sre_parse.py:355(_escape)
       11    0.000    0.000    0.001    0.000 <frozen zipimport>:63(__init__)
       28    0.000    0.000    0.001    0.000 E:\Bao\Conda\envs\lettuce\lib\pathlib.py:702(_from_parts)
        1    0.000    0.000    0.001    0.001 E:\Bao\Conda\envs\lettuce\lib\site-packages\fontTools\ttLib\tables\otConverters.py:1(<module>)
      296    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\path.py:245(should_simplify)
       67    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\lines.py:1303(set_solid_joinstyle)
        2    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\fontTools\misc\psCharStrings.py:98(buildOperatorDict)
       24    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\enum.py:977(__and__)
       27    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axes\_base.py:2939(_get_axis_list)
       16    0.000    0.000    0.015    0.001 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axis.py:759(_set_scale)
       88    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\numpy\core\fromnumeric.py:1829(nonzero)
       16    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axis.py:1087(<listcomp>)
       16    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\axis.py:1649(set_minor_locator)
        1    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\fontTools\ttLib\tables\otBase.py:575(BaseTable)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1466(__init__)
        8    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\torch\storage.py:60(clone)
       49    0.000    0.000    0.000    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\text.py:1052(set_fontsize)
