         8590582 function calls (8514298 primitive calls) in 422.542 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.002    0.001    0.005    0.002 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\util.py:36(torch_gradient)
      101    0.002    0.000    4.141    0.041 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\reporters.py:31(write_vtk)
      319    0.002    0.000    0.010    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\artist.py:1038(update)
      413    0.002    0.000    0.002    0.000 {method 'astype' of 'numpy.ndarray' objects}
       45    0.002    0.000    0.002    0.000 {built-in method nt.stat}
        1    0.002    0.002    0.030    0.030 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\simulation.py:27(__init__)
      128    0.002    0.000    0.034    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\text.py:665(draw)
     1226    0.002    0.000    0.005    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\numerictypes.py:359(issubdtype)
     1212    0.002    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\xml.py:57(openElement)
     1728    0.002    0.000    0.006    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\font_manager.py:1206(score_weight)
      122    0.002    0.000    0.011    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\lines.py:660(recache)
     1212    0.002    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\xml.py:67(closeElement)
        2    0.002    0.001    0.014    0.007 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\colors.py:588(__call__)
      632    0.002    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_pdf.py:97(fill)
        1    0.002    0.002  418.906  418.906 C:\Users\yukar\PycharmProjects\CSCI596\flow2D.py:136(simulationOutput)
    10016    0.002    0.000    0.002    0.000 {built-in method torch._C._has_torch_function_unary}
      751    0.002    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\font_manager.py:697(__hash__)
       96    0.002    0.000    0.005    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_pdf.py:2517(delta)
     2452    0.002    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\numerictypes.py:285(issubclass_)
     1212    0.002    0.000    0.007    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\_dtype.py:307(_name_includes_bit_suffix)
      606    0.002    0.000    0.007    0.000 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\vtk.py:478(addHeader)
    390/4    0.002    0.000    0.265    0.066 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\artist.py:33(draw_wrapper)
      118    0.002    0.000    0.002    0.000 {built-in method matplotlib._path.convert_to_string}
      610    0.002    0.000    0.130    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1716(ravel)
  653/136    0.002    0.000    0.354    0.003 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\_api\deprecation.py:404(wrapper)
       24    0.002    0.000    0.002    0.000 {method 'roll' of 'torch._C._TensorBase' objects}
        1    0.002    0.002    0.003    0.003 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\flows\obstacle.py:67(initial_solution)
