         8829825 function calls (8749251 primitive calls) in 429.982 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   305652    0.047    0.000    0.047    0.000 {built-in method builtins.hasattr}
        1    0.040    0.040    0.040    0.040 C:\Users\yukar\PycharmProjects\CSCI596\flow2D.py:51(setRectObstacle)
        1    0.039    0.039    0.040    0.040 C:\Users\yukar\PycharmProjects\CSCI596\flow2D.py:32(setSquareObstacle)
   160000    0.038    0.000    0.038    0.000 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\streaming.py:25(no_stream_mask)
    10001    0.037    0.000    4.334    0.000 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\reporters.py:52(__call__)
        6    0.036    0.006    0.037    0.006 {built-in method matplotlib._image.resample}
        2    0.033    0.016    0.034    0.017 {built-in method show}
    70556    0.032    0.000    0.033    0.000 {method 'join' of 'str' objects}
        7    0.031    0.004    0.031    0.004 {method 'take' of 'numpy.ndarray' objects}
   150801    0.030    0.000    0.030    0.000 C:\Users\yukar\anaconda3\lib\site-packages\shapely\impl.py:56(__getitem__)
        2    0.026    0.013    0.026    0.013 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:96(_create_qApp)
    10000    0.025    0.000    0.025    0.000 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\lattices.py:39(Q)
    10102    0.023    0.000    0.023    0.000 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\unit.py:37(characteristic_pressure_pu)
   150801    0.022    0.000    0.022    0.000 C:\Users\yukar\anaconda3\lib\site-packages\shapely\geos.py:573(errcheck_predicate)
        1    0.021    0.021    0.021    0.021 {method 'quantize' of 'ImagingCore' objects}
6644/6222    0.021    0.000    0.202    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
      103    0.018    0.000    0.018    0.000 {method 'close' of '_io.BufferedWriter' objects}
        2    0.018    0.009    0.018    0.009 {built-in method sizeHint}
    10001    0.017    0.000    0.055    0.000 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\reporters.py:135(__call__)
       16    0.017    0.001    0.018    0.001 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:699(_icon)
     1134    0.016    0.000    0.022    0.000 C:\Users\yukar\anaconda3\lib\inspect.py:2907(_bind)
      512    0.015    0.000    0.015    0.000 {method 'load_char' of 'matplotlib.ft2font.FT2Font' objects}
      101    0.015    0.000    0.027    0.000 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\unit.py:79(convert_density_lu_to_pressure_pu)
      168    0.015    0.000    0.015    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
        2    0.013    0.007    0.051    0.026 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:530(__init__)
     2137    0.010    0.000    0.010    0.000 {method 'reduce' of 'numpy.ufunc' objects}
      101    0.009    0.000    0.010    0.000 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\unit.py:93(convert_pressure_to_pu)
    20002    0.009    0.000    0.009    0.000 {built-in method torch._C._has_torch_function_variadic}
     7626    0.009    0.000    0.009    0.000 {method 'copy' of 'numpy.ndarray' objects}
       56    0.009    0.000    0.009    0.000 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
        2    0.009    0.004    0.033    0.017 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\font_manager.py:1311(_findfont_cached)
     3733    0.008    0.000    0.010    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:207(set_children)
      268    0.008    0.000    0.038    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\ticker.py:719(format_data_short)
        2    0.008    0.004    0.008    0.004 {method 'encode' of 'ImagingEncoder' objects}
       51    0.007    0.000    0.007    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\_methods.py:105(_clip_dep_invoke_with_casting)
    13053    0.007    0.000    0.009    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\__init__.py:604(__getitem__)
    10000    0.006    0.000    0.006    0.000 {method 'dim' of 'torch._C._TensorBase' objects}
     4499    0.006    0.000    0.014    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1867(__init__)
     1728    0.006    0.000    0.006    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\font_manager.py:1188(score_stretch)
2138/1115    0.006    0.000    0.023    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2401(get_affine)
9335/7425    0.006    0.000    0.010    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\artist.py:241(stale)
      606    0.006    0.000    3.900    0.006 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\vtk.py:572(appendData)
     1728    0.005    0.000    0.008    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\font_manager.py:1130(score_family)
      277    0.005    0.000    0.006    0.000 {built-in method matplotlib._path.point_in_path}
       70    0.005    0.000    0.005    0.000 {method 'get_glyph_name' of 'matplotlib.ft2font.FT2Font' objects}
     6217    0.005    0.000    0.008    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1750(__init__)
      562    0.004    0.000    0.019    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\artist.py:1038(update)
      999    0.004    0.000    0.010    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:780(__init__)
        1    0.004    0.004    0.004    0.004 C:\Users\yukar\PycharmProjects\CSCI596\flow2D.py:46(setCylinderObstacle)
     1212    0.004    0.000    0.013    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\_dtype.py:321(_name_get)
       13    0.004    0.000    0.004    0.000 {built-in method io.open_code}
     9846    0.004    0.000    0.004    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:107(__init__)
     1746    0.004    0.000    0.086    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:259(process)
     2182    0.004    0.000    0.010    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2311(__init__)
      274    0.004    0.000    0.100    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backend_bases.py:1444(__init__)
      228    0.004    0.000    0.044    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\lines.py:744(draw)
2385/1398    0.004    0.000    0.007    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_pdf.py:249(pdfRepr)
     1228    0.004    0.000    0.046    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1447(transform)
      279    0.003    0.000    0.009    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:289(mouseEventCoords)
      274    0.003    0.000    0.003    0.000 {built-in method setText}
     1111    0.003    0.000    0.005    0.000 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\xml.py:115(addAttributes)
      276    0.003    0.000    0.005    0.000 {method 'emit' of 'PyQt5.QtCore.pyqtBoundSignal' objects}
        3    0.003    0.001    0.066    0.022 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\image.py:307(_make_image)
  574/569    0.003    0.000    0.004    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:392(bounds)
      140    0.003    0.000    0.003    0.000 {method 'load_glyph' of 'matplotlib.ft2font.FT2Font' objects}
      277    0.003    0.000    0.096    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backend_bases.py:1326(__init__)
      606    0.003    0.000    0.016    0.000 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\vtk.py:520(addData)
        1    0.003    0.003    0.027    0.027 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\simulation.py:123(initialize_f_neq)
     2597    0.003    0.000    0.003    0.000 {method 'reshape' of 'numpy.ndarray' objects}
 1134/249    0.003    0.000    0.449    0.002 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\_api\deprecation.py:404(wrapper)
      274    0.003    0.000    0.186    0.001 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backend_bases.py:1916(motion_notify_event)
      192    0.003    0.000    0.038    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\text.py:665(draw)
      319    0.003    0.000    0.047    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\patches.py:772(get_patch_transform)
      237    0.003    0.000    0.060    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\text.py:287(_get_layout)
     3092    0.003    0.000    0.017    0.000 <__array_function__ internals>:2(dot)
      158    0.003    0.000    0.013    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\lines.py:660(recache)
       11    0.003    0.000    0.036    0.003 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\lattices.py:73(incompressible_energy)
      118    0.003    0.000    0.015    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\image.py:973(get_cursor_data)
     1562    0.003    0.000    0.004    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:2094(_setattr_cm)
