         9090997 function calls (9002635 primitive calls) in 437.179 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
11399/8817    0.007    0.000    0.013    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\artist.py:241(stale)
        8    0.007    0.001    0.007    0.001 {built-in method eraseRect}
     5646    0.007    0.000    0.007    0.000 {method 'reshape' of 'numpy.ndarray' objects}
      442    0.007    0.000    0.187    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backend_bases.py:1326(__init__)
      285    0.006    0.000    0.050    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\text.py:665(draw)
3310/1655    0.006    0.000    0.025    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2409(inverted)
     6567    0.006    0.000    0.034    0.000 <__array_function__ internals>:2(dot)
      417    0.006    0.000    0.216    0.001 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backend_bases.py:3039(_mouse_event_to_message)
    10000    0.006    0.000    0.006    0.000 {method 'dim' of 'torch._C._TensorBase' objects}
      446    0.006    0.000    0.015    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:289(mouseEventCoords)
      419    0.006    0.000    0.007    0.000 {method 'emit' of 'PyQt5.QtCore.pyqtBoundSignal' objects}
     1728    0.006    0.000    0.006    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\font_manager.py:1188(score_stretch)
      606    0.006    0.000    3.979    0.007 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\vtk.py:572(appendData)
     1728    0.005    0.000    0.008    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\font_manager.py:1130(score_family)
      490    0.005    0.000    0.082    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\patches.py:772(get_patch_transform)
       70    0.005    0.000    0.005    0.000 {method 'get_glyph_name' of 'matplotlib.ft2font.FT2Font' objects}
      417    0.005    0.000    0.434    0.001 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backend_bases.py:1916(motion_notify_event)
     2021    0.005    0.000    0.268    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:259(process)
     1851    0.005    0.000    0.041    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2218(get_affine)
     3103    0.005    0.000    0.005    0.000 {built-in method matplotlib._path.affine_transform}
      736    0.005    0.000    0.005    0.000 {method 'astype' of 'numpy.ndarray' objects}
      345    0.005    0.000    0.074    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\text.py:287(_get_layout)
      898    0.005    0.000    0.269    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:39(_wrapit)
      336    0.005    0.000    0.054    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\lines.py:744(draw)
     2480    0.005    0.000    0.029    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1813(frozen)
      592    0.004    0.000    0.019    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\artist.py:1038(update)
     2516    0.004    0.000    0.022    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2468(composite_transform_factory)
3103/3102    0.004    0.000    0.011    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1829(transform_affine)
      128    0.004    0.000    0.038    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\ticker.py:2202(_raw_ticks)
    28887    0.004    0.000    0.004    0.000 {built-in method builtins.id}
     1212    0.004    0.000    0.013    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\_dtype.py:321(_name_get)
        1    0.004    0.004    0.026    0.026 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\simulation.py:123(initialize_f_neq)
     1892    0.004    0.000    0.013    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:70(_wrapreduction)
      442    0.004    0.000    0.146    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\patches.py:166(contains_point)
  884/442    0.004    0.000    0.039    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2331(frozen)
     5711    0.004    0.000    0.005    0.000 {built-in method _abc._abc_instancecheck}
2385/1398    0.004    0.000    0.008    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_pdf.py:249(pdfRepr)
    19211    0.004    0.000    0.004    0.000 {method 'pop' of 'dict' objects}
    864/9    0.004    0.000    0.569    0.063 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\artist.py:33(draw_wrapper)
      327    0.004    0.000    0.022    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\image.py:647(contains)
      547    0.004    0.000    0.004    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:380(height)
    13966    0.004    0.000    0.007    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:222(<lambda>)
    17652    0.004    0.000    0.004    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1900(get_matrix)
       13    0.004    0.000    0.004    0.000 {built-in method io.open_code}
2869/1863    0.004    0.000    0.005    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:180(_invalidate_internal)
6420/3545    0.004    0.000    0.004    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2369(<lambda>)
     1111    0.004    0.000    0.005    0.000 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\xml.py:115(addAttributes)
     1309    0.003    0.000    0.005    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\font_manager.py:697(__hash__)
        5    0.003    0.001    0.003    0.001 {method 'draw_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      417    0.003    0.000    0.452    0.001 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:320(mouseMoveEvent)
      417    0.003    0.000    0.018    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:759(set_message)
      197    0.003    0.000    0.016    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\lines.py:660(recache)
  602/601    0.003    0.000    0.022    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1758(__eq__)
      140    0.003    0.000    0.003    0.000 {method 'load_glyph' of 'matplotlib.ft2font.FT2Font' objects}
 1185/252    0.003    0.000    0.670    0.003 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\_api\deprecation.py:404(wrapper)
      757    0.003    0.000    0.034    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:829(from_extents)
    16778    0.003    0.000    0.003    0.000 {function RcParams.__getitem__ at 0x00000203FD19AD30}
      606    0.003    0.000    0.016    0.000 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\vtk.py:520(addData)
     1228    0.003    0.000    0.296    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:52(_wrapfunc)
      582    0.003    0.000    0.019    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1956(rotate)
        1    0.003    0.003    0.003    0.003 C:\Users\yukar\PycharmProjects\CSCI596\flow2D.py:46(setCylinderObstacle)
     1832    0.003    0.000    0.005    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:2094(_setattr_cm)
      327    0.003    0.000    0.060    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\axes\_base.py:3960(format_xdata)
       11    0.003    0.000    0.039    0.004 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\lattices.py:73(incompressible_energy)
     5747    0.003    0.000    0.004    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1850(inverted)
       16    0.003    0.000    0.003    0.000 {built-in method tensor}
      674    0.003    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1866(_topmost_artist)
      442    0.003    0.000    0.157    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backend_bases.py:1986(inaxes)
      948    0.003    0.000    0.007    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\ticker.py:628(_format_maybe_minus_and_locale)
      101    0.003    0.000    4.096    0.041 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\hl.py:187(gridToVTK)
     1023    0.003    0.000    0.006    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2004(translate)
     1718    0.003    0.000    0.003    0.000 {method 'format' of 'str' objects}
      351    0.003    0.000    0.004    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\ma\core.py:3209(__getitem__)
     9698    0.003    0.000    0.012    0.000 {built-in method builtins.next}
      249    0.003    0.000    0.089    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\text.py:864(get_window_extent)
      121    0.003    0.000    0.022    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\lines.py:276(__init__)
      494    0.003    0.000    0.005    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\patches.py:764(_convert_units)
      327    0.002    0.000    0.006    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\artist.py:1255(format_cursor_data)
     2817    0.002    0.000    0.004    0.000 {built-in method builtins.any}
      372    0.002    0.000    0.010    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\font_manager.py:638(__init__)
        2    0.002    0.001    0.009    0.004 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_pdf.py:564(_get_pdf_charprocs)
       45    0.002    0.000    0.002    0.000 {built-in method nt.stat}
      101    0.002    0.000    4.100    0.041 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\reporters.py:31(write_vtk)
     4838    0.002    0.000    0.019    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\_asarray.py:23(asarray)
        1    0.002    0.002    0.029    0.029 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\simulation.py:27(__init__)
     4106    0.002    0.000    0.011    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\_asarray.py:110(asanyarray)
      369    0.002    0.000    0.004    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1726(normalize_kwargs)
     1531    0.002    0.000    0.048    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2377(transform_affine)
      909    0.002    0.000    0.006    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2422(__init__)
       86    0.002    0.000    0.003    0.000 {method 'draw_markers' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
3085/3084    0.002    0.000    0.013    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1763(transform)
      683    0.002    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\_api\__init__.py:64(check_isinstance)
        1    0.002    0.002  415.273  415.273 C:\Users\yukar\PycharmProjects\CSCI596\flow2D.py:136(simulationOutput)
      276    0.002    0.000    0.004    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\artist.py:99(__init__)
       92    0.002    0.000    0.002    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
     5711    0.002    0.000    0.007    0.000 C:\Users\yukar\anaconda3\lib\abc.py:117(__instancecheck__)
      442    0.002    0.000    0.149    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backend_bases.py:2000(<listcomp>)
      526    0.002    0.000    0.002    0.000 {built-in method devicePixelRatioF}
     1863    0.002    0.000    0.007    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:170(invalidate)
      490    0.002    0.000    0.034    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\patches.py:854(get_bbox)
    10503    0.002    0.000    0.002    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\artist.py:217(axes)
      327    0.002    0.000    0.025    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backend_bases.py:3048(<listcomp>)
      544    0.002    0.000    0.089    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\patches.py:271(get_transform)
      442    0.002    0.000    0.052    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\path.py:494(contains_point)
    20299    0.002    0.000    0.002    0.000 C:\Users\yukar\anaconda3\lib\inspect.py:2558(kind)
     1498    0.002    0.000    0.008    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2562(get_matrix)
      327    0.002    0.000    0.061    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\axes\_base.py:3970(format_ydata)
     1728    0.002    0.000    0.006    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\font_manager.py:1206(score_weight)
     2476    0.002    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\numerictypes.py:285(issubclass_)
     1238    0.002    0.000    0.005    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\numerictypes.py:359(issubdtype)
      375    0.002    0.000    0.006    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backend_bases.py:751(__init__)
  1680/14    0.002    0.000    0.023    0.002 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\artist.py:501(pick)
     1212    0.002    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\xml.py:57(openElement)
        6    0.002    0.000    0.006    0.001 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\colors.py:1163(__call__)
       36    0.002    0.000    0.112    0.003 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\axis.py:1023(_update_ticks)
      417    0.002    0.000    0.237    0.001 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backend_bases.py:3060(mouse_move)
      494    0.002    0.000    0.006    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2546(__init__)
     1212    0.002    0.000    0.007    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\_dtype.py:307(_name_includes_bit_suffix)
     1212    0.002    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\xml.py:67(closeElement)
      442    0.002    0.000    0.005    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\patches.py:124(_process_radius)
      909    0.002    0.000    0.006    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2457(get_matrix)
    10016    0.002    0.000    0.002    0.000 {built-in method torch._C._has_torch_function_unary}
      966    0.002    0.000    0.004    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\ticker.py:292(fix_minus)
      490    0.002    0.000    0.026    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1992(rotate_deg_around)
      849    0.002    0.000    0.002    0.000 {built-in method builtins.sorted}
        2    0.002    0.001    0.002    0.001 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\unit.py:102(convert_length_to_lu)
     6032    0.002    0.000    0.002    0.000 {built-in method builtins.abs}
      981    0.002    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:907(get_siblings)
     1632    0.002    0.000    0.016    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1315(__add__)
