Performance in MLUPS: 3.7272358866169486
         8644341 function calls (8566935 primitive calls) in 408.488 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      122    0.002    0.000    0.010    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\lines.py:647(recache)
        1    0.002    0.002  404.622  404.622 E:\BaoFile\lettuce-master\flow2D.py:136(simulationOutput)
     1212    0.002    0.000    0.007    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\numpy\core\_dtype.py:307(_name_includes_bit_suffix)
      606    0.002    0.000    0.008    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\pyevtk\vtk.py:478(addHeader)
      259    0.002    0.000    0.008    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\fontTools\ttLib\tables\otConverters.py:29(buildConverters)
      413    0.002    0.000    0.002    0.000 {method 'astype' of 'numpy.ndarray' objects}
      118    0.002    0.000    0.002    0.000 {built-in method matplotlib._path.convert_to_string}
     1196    0.002    0.000    0.003    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\cbook\__init__.py:2014(_setattr_cm)
       96    0.002    0.000    0.005    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\backends\backend_pdf.py:2580(delta)
        2    0.002    0.001    0.053    0.026 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\image.py:310(_make_image)
    390/4    0.002    0.000    0.294    0.074 E:\Bao\Conda\envs\lettuce\lib\site-packages\matplotlib\artist.py:32(draw_wrapper)
        3    0.002    0.001    0.002    0.001 {built-in method cat}
     3863    0.002    0.000    0.002    0.000 {method 'match' of 're.Pattern' objects}
       24    0.002    0.000    0.002    0.000 {method 'roll' of 'torch._C._TensorBase' objects}
     1271    0.002    0.000    0.002    0.000 E:\Bao\Conda\envs\lettuce\lib\site-packages\fontTools\ttLib\tables\otConverters.py:139(__init__)
     2991    0.002    0.000    0.009    0.000 E:\Bao\Conda\envs\lettuce\lib\re.py:289(_compile)
    10183    0.002    0.000    0.002    0.000 {function RcParams.__getitem__ at 0x00000166E95459D0}
